CONF_ACC,CONF_AEC,CONF_A_SUN,CONF_A_TEN,CONF_BIG_EAST,CONF_BIG_SKY,CONF_BIG_SOUTH,CONF_BIG_TEN,CONF_BIG_TWELVE,CONF_BIG_WEST,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_HORIZON,CONF_IND,CONF_IVY,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MID_CONT,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_PAC_TEN,CONF_PAC_TWELVE,CONF_PATRIOT,CONF_SEC,CONF_SOUTHERN,CONF_SOUTHLAND,CONF_SUMMIT,CONF_SUN_BELT,CONF_SWAC,CONF_WAC,CONF_WCC,SEASON,TEAMID,SCORE_MEAN,FGM_MEAN,FGA_MEAN,FGM3_MEAN,FGA3_MEAN,FTM_MEAN,FTA_MEAN,OR_MEAN,DR_MEAN,AST_MEAN,TO_MEAN,STL_MEAN,BLK_MEAN,PF_MEAN,SCORE_MEDIAN,FGM_MEDIAN,FGA_MEDIAN,FGM3_MEDIAN,FGA3_MEDIAN,FTM_MEDIAN,FTA_MEDIAN,OR_MEDIAN,DR_MEDIAN,AST_MEDIAN,TO_MEDIAN,STL_MEDIAN,BLK_MEDIAN,PF_MEDIAN,SCORE_STDDEV,FGM_STDDEV,FGA_STDDEV,FGM3_STDDEV,FGA3_STDDEV,FTM_STDDEV,FTA_STDDEV,OR_STDDEV,DR_STDDEV,AST_STDDEV,TO_STDDEV,STL_STDDEV,BLK_STDDEV,PF_STDDEV,WLOCN,WLOCH,WLOCA,WINMARGINMEDIAN,WINMARGINMEAN,LOSEMARGINMEDIAN,LOSEMARGINMEAN,WON_CONFERENCE,TOTAL_WINS,REGION
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2018,1196,76.0625,26.28125,60.53125,9.125,24.3125,14.375,20,10.78125,24.34375,12.96875,9.8125,6.90625,4.71875,17.25,72,25,59,9,24,14,20,11,24,12,10,6.5,4,16.5,15.57694222,5.629612775,6.190442068,3.89995859,5.396758286,6.588112476,7.444417707,3.544503915,4.476529348,5.642490762,3.227277955,3.114579426,2.128673296,3.741657387,3,12,5,14,15,5.5,7.333333,0,20,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1455,71.894737,23.894737,59,8.368421,24.263158,15.736842,22.526316,9,23.473684,12.842105,10.578947,5.736842,3.421053,3.578947,70,23,60,9,25,15,22,9,23,14,11,5,3,0,10.59294699,3.381234834,5.773502663,2.793057465,4.942357838,5.34209809,6.458142303,2.728450843,4.087493364,4.219836253,2.854154691,2.600045,1.742150395,6.265565417,1,8,5,5,6.5,7,8.2,0,14,X
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1314,84.333333,30.848485,65.909091,7.242424,19.757576,15.393939,21.787879,15.757576,27.484848,18.212121,11.878788,6.787879,3.212121,17.909091,85,32,65,7,19,14,21,16,27,19,12,6,3,18,14.15023558,5.350941599,7.375481476,2.462599034,4.301382801,7.180439541,9.413280406,4.723811385,4.854902265,4.371481214,3.524535147,3.524535147,1.781108644,4.712772751,5,15,6,17.5,19.615385,10,9.571429,0,26,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1323,80.096774,27.225806,60.677419,8.290323,21.774194,17.354839,22.83871,11.387097,26.870968,16.903226,12.774194,7.451613,5.645161,16.225806,79,27,61,8,22,16,21,12,28,16,13,7,5,16,12.82277879,4.565885675,7.837461706,2.698067827,5.352318376,8.308824165,9.32772491,4.333416089,5.258275573,4.860417266,3.263021912,3.243852802,3.638208213,3.783381821,4,14,4,12.5,15.863636,6,8.111111,0,22,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,1207,71.032258,25.451613,53.258065,7.032258,19.516129,13.096774,17.903226,10.064516,23.645161,15.129032,13.419355,6.129032,4.451613,18.612903,69,24,53,6,21,14,18,10,23,15,14,6,4,20,14.95656796,6.004657692,7.474256886,3.260714339,6.174522735,5.127408995,6.342212232,3.295810371,3.719752546,5.840901386,3.403666552,2.860558687,2.013929989,4.063474868,4,10,7,11,12.380952,10,10.7,0,21,Z
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1314,77.515152,27.636364,61.030303,8.272727,22.848485,13.969697,18.090909,9.30303,27.636364,14.818182,11.333333,5.393939,3.848485,14.363636,76,29,60,8,23,13,17,10,28,15,12,5,3,14,11.63540184,4.491785391,6.483078204,2.95034659,4.893370617,6.131297008,7.674485455,3.892981248,5.372488809,3.836132036,3.514849499,2.461445104,2.001893104,3.822778571,1,15,8,14.5,14.291667,17,16.888889,0,24,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1361,70.129032,25.193548,55.645161,5.580645,16.548387,14.16129,20.16129,10.483871,26.096774,12.322581,12.709677,5.419355,2.322581,16.16129,69,25,56,5,16,14,20,11,26,12,12,5,2,15,10.71678413,4.316011701,6.052814139,2.217719549,3.650011096,6.164937307,7.707558109,3.713677153,4.664438766,3.543887696,3.848753435,2.591964506,1.777396973,4.733545394,2,15,7,8.5,9.75,9,7.428571,0,24,X
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1344,73.705882,25.647059,58.088235,6.382353,19.147059,16.029412,22.794118,10.705882,25.205882,13.764706,12.470588,6.852941,3.764706,17.676471,74,25,57.5,6,18.5,16,21,10.5,26,13.5,12,7.5,4,17.5,10.40550383,3.999108651,5.350545953,3.12385451,4.942900363,5.518482944,7.421424392,3.841790989,4.318946399,4.55976359,3.645132096,2.426274717,2.499197671,3.905866485,4,13,4,5,9.428571,12,12.538462,0,21,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2005,1417,74,25.785714,56.928571,6.428571,18.5,16,22.107143,11.928571,25.25,14.321429,16.107143,5.857143,2.571429,18.464286,73,25,57,5.5,19.5,17.5,22.5,12,25,13.5,16.5,6,2,17.5,10.31719167,3.86203884,6.599262459,2.961838449,5.620728867,4.546060602,5.769262691,3.321407232,4.526669968,3.367091029,4.374499171,2.304814309,1.399168324,3.686633966,0,12,6,9.5,9.333333,10.5,9.6,0,18,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1458,75.057143,26.657143,57.6,7.085714,20.371429,14.657143,19.314286,8.714286,22.085714,12.714286,9.228571,6.228571,1.6,16.428571,73,27,58,7,20,13,19,9,21,13,9,5,1,16,9.993947769,3.96264066,7.134011354,2.779879674,4.64685668,6.566146968,8.622035491,2.956263858,3.928563732,4.322114297,2.991022902,2.829318292,1.418367019,4.434395787,5,14,3,11.5,13.590909,8,9.230769,0,22,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1462,73.558824,26.029412,55,6.294118,18.029412,15.205882,20.970588,10,24.823529,16.382353,12.088235,6.088235,2.852941,18.058824,71.5,26,54.5,6,17.5,14,20,10,23.5,15.5,11.5,6.5,3,18,11.02116745,4.88339984,8.224133024,2.736170865,4.32389616,5.644946324,7.17100767,4.10469061,3.98839667,3.74177645,3.324542826,2.832363324,2.090851023,4.23507131,3,13,5,13,13.952381,7,7.076923,0,21,Z
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1462,72.375,24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15,5.375,5.125,18.625,72,24,53,7,17,17,25.5,12,27,13.5,15,5,4.5,19,9.04023263,3.806695023,5.622176714,2.870877044,4.255807209,6.203211991,8.869517856,3.141167776,4.696322391,4.443076299,3.991927354,2.028029339,3.250310139,3.607787272,4,14,7,16,15,5,8,0,25,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1323,76.029412,26.382353,55.705882,7.5,19.029412,15.764706,21.794118,11.352941,24.294118,16.852941,10.352941,5.529412,3,15.176471,76,27.5,58,7,18.5,16.5,21.5,11,24,16,10.5,5,2,14,13.24245993,5.262875735,8.508567565,2.654327598,4.783084465,5.134900291,6.931611429,4.409922335,4.462160127,4.432198664,3.515182214,2.852274882,2.424621208,4.130232923,3,17,3,14,13.608696,2,6.363636,0,23,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1217,63.111111,22.037037,51.555556,4.666667,13.666667,14.37037,20.148148,10.407407,23.703704,12.555556,11.555556,6.666667,4.518519,15.888889,63,22,51,5,14,14,18,10,24,14,11,7,4,16,12.14759659,4.702548245,4.701336406,1.797434004,3.980722799,4.900142447,6.502684061,3.963868187,4.818352831,4.299671964,4.098154707,2.526779571,2.636582447,3.308884706,1,10,9,10.5,11.4,9,13.428571,0,20,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,1281,79.484848,28.363636,59.939394,9.363636,25.969697,13.393939,17.666667,7.909091,19.757576,16.030303,10.666667,10.333333,2.666667,18.121212,82,28,58,10,26,12,17,8,19,15,10,10,2,18,13.82507056,6.503932349,7.578503282,3.471474615,4.194377546,5.678574821,7.364045559,2.854422358,4.562279474,5.703534255,3.550234781,3.585270841,2.025874379,4.067843163,3,16,5,8.5,12.833333,11,16.222222,0,24,X
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1338,72.451613,25.290323,55.967742,6.258065,17.774194,15.612903,22.677419,13.096774,26.096774,16.516129,13.741935,6.354839,3.83871,17.064516,73,25,56,6,18,15,22,12,26,17,14,6,4,17,11.84015401,4.634605701,7.157671269,2.265211469,4.224607911,5.213299819,7.661101292,3.744817219,4.452376444,4.411129674,2.792462891,2.537037446,1.899066086,3.73216184,3,16,5,11,13.625,4,3.857143,0,24,X
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1231,77.484848,27.242424,58.484848,9.333333,23.151515,13.666667,19.121212,11.969697,24,14.030303,11.484848,5.060606,3.181818,17.575758,76,27,58,9,24,14,19,11,23,14,11,5,3,17,12.23499391,4.308641781,5.847655599,3.058458272,5.031905802,5.688072345,6.748877536,4.103998416,6.08276253,3.695308242,3.906094725,2.235220794,2.113269741,3.960983969,2,15,3,12.5,16.15,7,9.461538,0,20,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,1139,68.586207,24.068966,50.655172,8.482759,21.862069,11.965517,16.551724,7.827586,20.37931,12.965517,10.413793,6.344828,1.862069,16.068966,68,23,50,9,21,11,15,7,21,13,10,6,2,16,7.798888382,3.261584124,5.595124574,2.57211275,4.680690868,5.308233228,6.299581653,2.841892855,4.246122584,3.688619118,4.187713696,2.869492987,1.432384027,4.415322638,3,11,10,12,11.5,10,10.8,0,24,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1323,81.548387,27.129032,58.903226,9.129032,23,18.16129,24.193548,12.677419,25.677419,17.483871,12.935484,8.419355,3.483871,18.064516,82,27,61,9,22,17,23,12,26,18,13,8,4,20,12.91469113,4.544167911,6.273514884,3.106358318,4.939635614,7.248433279,8.400076785,3.936047891,6.035379524,4.870803938,2.827666706,3.117415596,1.82338449,4.114490491,2,18,4,15,19.708333,3,6.714286,0,24,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,1112,76.529412,25.411765,54,7.941176,19.882353,17.764706,23.794118,10.411765,24.176471,14.088235,12.852941,5.029412,2.647059,18.617647,78,25,52,8,19,16.5,22.5,10,25,14,12,5,3,17,11.05149185,3.962839891,5.768251642,2.684875416,5.067811066,5.980061956,6.772401273,3.568529529,4.839675609,3.972386814,3.627607614,2.443113997,1.390058992,4.780102091,3,17,7,11,14.37037,8,11.428571,0,27,X
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1452,79.205882,27.264706,60.294118,6.058824,18.441176,18.617647,27.794118,15.911765,23.264706,14.764706,14,9.941176,2.529412,23.382353,79,27,60.5,5.5,18,18,28,15.5,23.5,15,14.5,10,2,24,13.58648932,5.604699457,7.629803667,2.912264239,5.394672928,6.035323852,7.799686917,4.481393533,4.711744369,4.985183046,3.813850417,3.54145295,1.81300524,4.104799142,6,13,7,16,19.653846,10,10.375,0,26,W
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1348,76.1875,28.09375,61.125,6.8125,19.46875,13.1875,18.65625,11.28125,23.125,15.28125,10.75,7.5,3.46875,19.0625,79,27.5,61,7,19,14.5,18.5,11,23.5,16,11,6,3.5,18,11.02910373,4.616655499,6.394301917,2.752564804,5.447605988,4.781938414,5.391806098,3.820440551,4.89733305,4.334664347,3.079589421,3.843721374,2.031753922,4.771808986,3,15,7,13,13.08,4,8.857143,0,25,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,1143,67.548387,25.322581,56.774194,4.032258,13.258065,12.870968,17.741935,10.967742,26.225806,14.064516,12.548387,5.774194,4.741935,16.322581,68,25,55,4,13,12,15,11,26,14,12,4,5,17,8.865057642,3.78934559,8.754845059,2.387242133,5.384965088,6.163018416,7.676664836,4.086431818,4.957887151,4.098255605,3.650011096,3.989232758,2.407872297,4.036393564,3,11,6,10,10.75,10,10.636364,0,20,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1326,66.6875,23.5625,48.6875,6.53125,17.21875,13.03125,18.625,8.03125,22.8125,13.28125,13.09375,5.90625,5.25,14.96875,67,23,47.5,7,17,13,18.5,8,22.5,12.5,13.5,5.5,4.5,15,11.73205562,4.095138703,6.841229349,2.758966292,3.833084919,5.485960809,7.303335539,3.551322993,4.596194078,4.726277817,3.504461442,2.454217798,2.199706799,2.693892351,3,15,4,10,12.545455,9,11.4,0,22,Y
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,1181,70.1875,24.84375,53,6.09375,15.90625,14.40625,20.8125,11.28125,23.8125,13.1875,15.375,7.375,4.71875,17.4375,71,25,53.5,6,16,14.5,18.5,11,23.5,12.5,16,7,5,17.5,7.76857812,4.273771285,7.586065317,1.802496047,4.539144303,5.517475872,7.454972367,2.997142472,4.720835731,3.52353842,3.526398162,3.544646104,2.909765283,3.407179332,2,15,5,15.5,15.909091,7,7.2,0,22,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,1390,72.258065,25.645161,58.032258,6.935484,19.387097,14.032258,20.774194,13.741935,25.129032,14.645161,14.322581,5.516129,3.354839,18.516129,73,26,57,7,19,12,19,13,25,15,14,5,3,19,10.0497686,3.488537229,5.712465142,2.581155943,4.528998565,5.40051766,7.130730117,4.179056831,4.104809618,3.971132332,3.269934709,2.580322654,1.906976403,4.54511441,2,14,7,9,10.347826,9,9.25,0,23,X
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1177,70.866667,25.633333,54.566667,5.1,14.066667,14.5,20.6,12.066667,23.766667,13.733333,13.433333,5.7,2.366667,17.4,70,25.5,55,5,13.5,14.5,20,12,24,13,14,6,2,17,9.179186838,3.899454705,7.252506532,2.368616685,3.393028736,6.92197898,9.008042407,3.039207462,5.021906013,4.274489911,4.328600467,2.830255289,1.473520953,4.073463269,3,11,7,7,9.190476,8,10.777778,0,21,X
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1448,84.709677,29.193548,59.258065,7.548387,18.645161,18.774194,27.387097,13.967742,25.677419,15.870968,14.548387,8.612903,3.645161,19.290323,87,29,59,8,18,17,27,14,25,15,15,8,4,19,12.08909579,4.422814715,7.215574544,1.946598829,4.990313217,7.360750301,8.499715348,4.316509933,4.749646303,3.827461561,3.731297496,4.232236761,2.497310353,4.398435745,2,16,8,14.5,15.5,10,10.6,0,26,W
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1222,77.424242,27.575758,59.181818,8.636364,22.333333,13.636364,19.030303,11.848485,26.727273,14.909091,12.151515,6.424242,3.121212,21.030303,77,27,59,8,22,13,19,11,27,14,11,6,3,20,11.78725558,4.683950683,6.04904199,3.305470617,5.377421966,5.993841506,7.252089561,3.163475304,4.817109611,5.125692831,3.279874388,1.920779529,1.832988816,4.081090908,4,15,7,17.5,17.846154,6,7.285714,0,26,Z
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1124,76.3125,26.8125,57.875,6.1875,16.5625,16.5,22.6875,13.5625,23.21875,17.09375,12.8125,7.71875,3.96875,19.40625,75,26.5,59,7,17,16,23.5,13.5,22.5,17,12.5,7,4,19.5,11.82244311,4.582135747,5.661129481,2.206113098,4.188598214,6.026821799,6.487891953,4.825587011,5.109979941,6.346751137,3.36430498,3.362356911,2.375742621,4.062887643,1,14,6,14,16.095238,10,11.272727,0,21,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1452,71.625,25.6875,58.28125,5.34375,17.6875,14.90625,22.21875,15,23.375,14.59375,12.875,6.5,2.5625,16.8125,74,25,57.5,5,18.5,15,20.5,14.5,23.5,14.5,13.5,6,2.5,16,13.40377895,4.822243461,7.140228498,2.363832058,4.395287021,5.721264109,8.720514836,4.662824788,4.817642266,4.062887643,4.179442786,2.940265464,1.794930082,3.897372961,4,11,4,16,15.210526,6,8.769231,0,19,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1163,77.322581,27.387097,58.258065,4.741935,13.677419,17.806452,26.290323,14.225806,28.516129,15.387097,12.677419,5.806452,8,12.903226,76,27,57,5,13,16,25,14,30,14,12,5,7,13,13.24987321,4.659595261,10.68633936,2.393988931,5.735195986,6.295074027,7.742495528,5.696254208,5.488600095,4.602009887,4.928739494,2.508908926,3.224903099,5.539884746,4,14,9,14,16.777778,10,9.75,0,27,Z
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1393,71.342857,25.685714,58.371429,6.057143,18.114286,13.914286,20.6,14.542857,24.2,14.542857,12.628571,8.885714,6.2,16.171429,72,25,57,5,18,13,20,13,23,14,13,8,6,15,14.77864686,5.904990093,8.993741991,3.018987579,5.411161798,5.942723786,8.059338745,5.164032049,6.457098265,5.462938495,4.116578434,3.462160453,2.968461723,4.40911964,4,17,5,17.5,18.384615,8,9.333333,0,26,W
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1268,67.678571,23.821429,52.857143,7.928571,22.75,12.107143,17.214286,5.821429,24.571429,12.785714,10.785714,5.071429,3.392857,4.035714,66.5,22.5,52,8,21.5,11,15.5,5.5,25,12.5,10,5,3,0,10.37109078,3.953934496,5.778082987,2.493377428,5.13250358,6.16645214,8.850014181,3.103803795,4.677990808,3.510377615,3.510377615,2.25960616,1.749905426,6.768566466,1,10,4,13,13.933333,8,10.769231,0,15,W
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1130,71.928571,25.535714,56.535714,4,12.142857,16.857143,23.642857,14.321429,23.464286,17.392857,12.928571,7.25,4.107143,14.892857,72,25,54.5,3,11,17,23.5,13.5,23.5,17,12,7,4,15,8.691965543,4.077782118,8.176217279,1.962613564,4.05256462,4.797486113,5.857659003,5.192969382,4.756922009,4.408235475,4.429936681,2.661453174,2.096545492,4.271692171,1,16,7,9.5,11,6,9.25,0,24,X
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1181,78.647059,26.676471,57.588235,8.852941,22.470588,16.441176,22.647059,12,22.470588,14.529412,9.470588,7,3.058824,19.382353,79,27,57,9,22.5,15.5,22,11,22,15,9,6.5,3,18.5,11.77537842,4.564159397,5.366098117,2.797535165,5.500607603,6.679644227,7.567403584,4.605661842,4.607209676,4.150467564,3.413301042,2.685539238,2.02919861,4.651586289,5,17,4,17.5,17.461538,8.5,7.625,0,26,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1102,63.5,21.928571,45.571429,8.607143,21.678571,11.035714,14.785714,6.785714,17.785714,14.178571,10.928571,8,2.107143,15.392857,63,22,46,8,21,11.5,16,6.5,16,14.5,10.5,8,2,15.5,8.900686603,3.265176259,4.902218477,2.469657061,3.972624573,5.131472596,6.505593824,3.010563402,4.581420959,3.067796603,3.354693429,2.652741412,1.728610714,4.340500778,2,14,6,13,13.045455,5.5,6.166667,0,22,Z
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,1412,74.551724,27.551724,62.172414,6.482759,19.62069,12.965517,19.827586,12.344828,22.689655,17.586207,13.62069,11.758621,3.724138,20.931034,72,26,64,6,19,14,20,11,22,17,13,12,4,21,10.34265164,4.895961908,5.994455605,2.369760325,4.443404326,5.473851843,7.196571406,3.984576138,4.928803404,4.633089358,4.329415896,2.558671139,2.136361159,3.927294871,1,14,5,12.5,14.4,7,7.666667,0,20,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,1140,77.56,28.4,59.44,8.6,23.08,12.16,16.52,8.32,28.28,16.16,13,4.68,2.84,4.6,78,27,58,9,23,11,16,8,28,15,13,5,3,0,11.77596421,5.163977827,5.378041744,3.240370349,5.024274375,4.374928571,5.43997546,3.236767987,4.852147257,5.35941536,3.651483671,1.625833017,1.491084505,8.592632484,3,9,7,11,15.210526,10.5,11.833333,0,19,W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1314,77.914286,29.114286,61.257143,4.771429,13.828571,14.914286,21.314286,13.942857,27.085714,17.742857,12.685714,6.657143,4.4,19.285714,78,29,60,5,13,15,22,13,28,16,12,7,4,19,12.02294727,5.465245466,7.297634,2.015903271,4.585691987,5.169886943,7.630324305,4.129825904,5.414422037,4.779508029,4.377559251,2.689225353,2.511151529,4.204839117,7,10,7,16,17.666667,8,8.272727,0,24,Z
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,1356,66.875,24.96875,55.65625,5.90625,16.09375,11.03125,14.78125,11.3125,21.65625,13.40625,12.8125,8.875,2.875,19.1875,65.5,24,55,6,16,10.5,14.5,10.5,21.5,13,13,8,3,19,9.100691237,3.658700452,6.408710713,2.037699193,3.994830284,5.245485774,6.509221152,3.468173294,3.939947335,3.44411019,2.923072869,3.139241787,1.601410628,3.98737934,3,14,8,10,10.6,4,6.857143,0,25,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,1116,76.939394,26.636364,60.606061,6.363636,20.757576,17.30303,22.969697,9.69697,25.484848,14.090909,12.151515,7.727273,4.181818,16.848485,76,24,61,6,21,17,22,10,26,13,13,7,5,17,9.943400424,5.447580747,6.388169691,3.27698581,4.493260954,6.376151112,7.333505506,3.513232557,4.024310624,4.267344256,3.279874388,3.00283949,1.775784052,3.373807345,3,17,5,12,13.96,6.5,9,0,25,X
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1217,65.068966,22.034483,47.448276,5.793103,16.310345,15.206897,20.275862,8.551724,24.37931,12.896552,12.517241,5.862069,4.413793,15.172414,67,23,48,5,16,15,20,9,25,13,13,6,4,15,8.782820219,4.204442888,6.764329826,2.381165891,5.484415921,5.753131495,7.235312986,3.088992069,4.475439308,2.730055311,3.429084572,2.924333086,2.275918057,3.196750225,3,10,12,10,12.8,7,7.25,0,25,W
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,1130,74.53125,26.375,53.90625,6,16.09375,15.78125,23.5,13.03125,22.15625,17.8125,13.3125,5.9375,4.28125,16.5,76,26.5,53,6,16,15.5,23,12.5,23,17.5,13.5,6,4,16,10.2893129,5.516836412,7.932616907,2.047815421,4.176426702,6.348656866,7.754291199,3.737209387,5.279964394,4.003526695,4.328729952,3.015417384,2.067168353,4.103499726,4,13,8,10,11.68,2,6.714286,0,25,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,1211,77.516129,27,54.741935,5.548387,15.193548,17.967742,26.967742,10.580645,27.354839,13.516129,13.064516,6.451613,4.096774,18.096774,77,27,54,5,16,18,24,11,26,13,13,6,3,18,11.90481965,4.932882829,6.459967724,2.233662239,4.415271679,6.400436782,8.463584229,3.232895451,5.351313764,3.576506396,3.434486716,3.064187821,2.413225228,2.913815883,6,13,6,14,14.84,6,12,0,25,Z
